timestamp,ch1,ch2,ch3,ch4,ch5,ch6
1756456624.8767219,-324.28,-373.9,-302.82,-366.39,-283.24,-254.81
1756456624.8811557,-325.62,-373.9,-302.82,-366.39,-282.7,-255.35
1756456624.8845327,-325.62,-374.17,-302.82,-367.19,-283.51,-255.88
1756456624.8889785,-324.55,-373.9,-303.09,-367.19,-284.58,-255.88
1756456624.892352,-324.55,-374.17,-302.82,-366.66,-284.05,-255.88
1756456624.8967905,-324.28,-373.9,-303.09,-367.19,-283.24,-256.15
1756456624.9012249,-325.08,-374.44,-303.63,-367.19,-282.97,-255.61
1756456624.9046018,-325.62,-373.63,-304.16,-366.66,-282.97,-254.81
1756456624.9090385,-324.82,-372.83,-302.82,-366.93,-283.51,-255.35
1756456624.912416,-325.89,-373.63,-303.09,-367.46,-282.7,-255.08
1756456624.9168549,-326.69,-374.17,-303.89,-367.46,-282.97,-255.35
1756456624.92129,-326.42,-374.44,-304.16,-367.19,-282.97,-255.08
1756456624.9246662,-325.89,-373.9,-304.43,-367.19,-283.51,-256.15
1756456624.929114,-325.62,-373.9,-303.63,-367.19,-283.51,-256.15
1756456624.9324982,-325.62,-373.63,-303.63,-367.19,-283.24,-256.15
1756456624.9369466,-325.89,-373.9,-304.16,-367.19,-282.97,-255.35
1756456624.9413865,-325.89,-373.9,-303.09,-366.66,-283.24,-255.88
1756456624.9447668,-325.35,-374.17,-302.82,-366.66,-283.51,-255.88
1756456624.949206,-325.62,-373.9,-302.82,-366.39,-283.51,-256.15
1756456624.952583,-325.89,-373.63,-302.82,-367.19,-283.51,-255.08
1756456624.95702,-325.35,-374.17,-303.09,-366.66,-282.97,-255.61
1756456624.9603975,-324.82,-374.44,-304.16,-365.85,-283.51,-255.35
1756456624.9648366,-325.62,-374.17,-303.89,-365.85,-284.05,-255.35
1756456624.9692755,-326.42,-373.9,-304.43,-366.66,-283.24,-255.88
1756456624.972654,-325.62,-374.44,-303.63,-367.19,-283.51,-254.81
1756456624.97709,-324.82,-373.36,-304.16,-366.66,-283.51,-255.08
1756456624.9804678,-325.35,-373.9,-303.09,-366.12,-282.97,-255.35
1756456624.984906,-325.08,-374.44,-303.09,-366.12,-282.17,-255.35
1756456624.9893422,-324.82,-373.9,-303.63,-366.66,-282.7,-255.88
1756456624.9927187,-324.55,-374.17,-303.63,-367.19,-282.97,-255.08
1756456624.9971514,-325.08,-374.7,-303.63,-366.93,-283.78,-255.61
1756456625.0005276,-325.89,-374.44,-303.89,-366.93,-283.51,-255.88
1756456625.0049722,-325.89,-373.9,-304.16,-366.66,-284.31,-255.88
1756456625.0094082,-325.89,-374.44,-303.89,-367.19,-284.05,-255.88
1756456625.012785,-324.82,-373.9,-304.16,-367.19,-284.31,-256.96
1756456625.0172174,-325.08,-374.17,-304.43,-366.66,-283.78,-255.61
1756456625.020594,-324.82,-374.44,-303.63,-366.12,-283.51,-255.08
1756456625.025032,-324.55,-374.44,-304.16,-366.66,-283.51,-255.35
1756456625.0294702,-324.55,-373.36,-303.89,-367.19,-282.97,-255.88
1756456625.032845,-324.55,-373.9,-302.82,-365.85,-282.97,-255.35
1756456625.0372803,-325.89,-373.9,-303.09,-366.66,-283.78,-256.15
1756456625.040656,-325.89,-373.63,-303.09,-367.46,-283.78,-256.69
1756456625.0450895,-325.08,-373.9,-303.36,-366.66,-283.24,-255.88
1756456625.0484676,-325.89,-373.63,-303.63,-366.12,-282.97,-255.35
1756456625.0529068,-325.62,-374.17,-303.09,-366.93,-283.24,-254.81
1756456625.0573406,-325.62,-374.17,-303.63,-366.66,-283.51,-254.81
1756456625.0607173,-325.08,-373.36,-304.16,-366.12,-283.51,-255.35
1756456625.065148,-324.82,-373.9,-303.09,-365.85,-284.05,-255.35
1756456625.0685246,-325.62,-374.17,-303.63,-366.12,-283.51,-255.08
1756456625.0742948,-325.62,-374.17,-303.09,-365.85,-283.51,-256.15
1756456625.0766237,-325.62,-374.44,-303.09,-366.66,-282.7,-256.15
1756456625.0810614,-325.08,-374.17,-303.63,-366.66,-283.78,-255.61
1756456625.0855007,-325.08,-374.7,-303.36,-366.66,-283.78,-255.88
1756456625.0888789,-325.62,-374.7,-303.63,-366.66,-284.58,-256.15
1756456625.09332,-325.62,-374.44,-303.63,-366.66,-283.51,-255.88
1756456625.096697,-325.89,-374.17,-303.09,-366.39,-284.05,-255.61
1756456625.101135,-326.42,-374.97,-303.36,-367.19,-283.78,-254.81
1756456625.1045122,-325.35,-374.7,-304.16,-366.93,-282.7,-255.35
1756456625.1089494,-325.62,-373.9,-303.09,-366.39,-283.51,-255.61
1756456625.1133885,-325.89,-373.9,-302.82,-366.66,-282.97,-255.61
1756456625.116764,-326.42,-374.44,-303.36,-366.66,-282.7,-254.81
1756456625.121204,-325.62,-374.7,-303.09,-366.12,-282.97,-256.15
1756456625.1245809,-325.08,-373.9,-303.63,-365.85,-282.97,-256.42
1756456625.1290188,-324.28,-373.9,-304.16,-367.19,-284.31,-255.88
1756456625.1334577,-325.62,-374.17,-304.16,-365.85,-284.05,-256.15
1756456625.1368341,-325.62,-374.7,-303.89,-366.66,-283.51,-256.42
1756456625.1412706,-326.42,-374.44,-303.36,-366.66,-283.78,-255.88
1756456625.1446497,-325.08,-374.17,-303.63,-366.12,-284.31,-255.88
1756456625.1490834,-325.08,-373.9,-303.63,-366.66,-283.78,-255.88
1756456625.153522,-325.62,-373.9,-303.63,-366.66,-282.7,-255.88
1756456625.1568966,-325.62,-373.9,-303.63,-366.66,-283.51,-255.88
1756456625.161335,-324.28,-374.17,-303.63,-367.19,-283.78,-255.88
1756456625.1647122,-324.82,-374.17,-303.36,-366.93,-283.78,-255.35
1756456625.1691458,-325.89,-374.7,-304.16,-366.66,-282.44,-255.88
1756456625.1725206,-324.82,-373.9,-304.97,-366.66,-282.97,-255.88
1756456625.17696,-325.62,-373.9,-303.89,-366.66,-283.51,-255.88
1756456625.1813989,-325.89,-373.63,-304.16,-366.66,-282.97,-255.88
1756456625.1847754,-325.35,-373.9,-303.89,-367.19,-284.31,-255.61
1756456625.1892118,-324.82,-373.9,-303.36,-367.46,-284.05,-255.35
1756456625.1925879,-325.62,-373.36,-303.09,-366.66,-282.97,-255.61
1756456625.1970255,-325.62,-373.36,-303.09,-367.19,-283.51,-254.81
1756456625.2014632,-325.62,-374.17,-303.09,-366.93,-282.97,-255.88
1756456625.204837,-325.08,-374.17,-303.63,-366.66,-282.44,-255.88
1756456625.2092733,-325.08,-373.63,-304.43,-366.66,-282.97,-254.27
1756456625.212649,-326.42,-373.9,-304.16,-366.93,-284.05,-254.81
1756456625.2170818,-326.42,-374.17,-304.43,-366.66,-282.97,-255.08
1756456625.2215183,-326.16,-373.9,-303.89,-367.19,-282.7,-255.88
1756456625.2248948,-325.62,-373.9,-304.16,-367.19,-283.24,-255.35
1756456625.2293327,-325.35,-373.63,-304.97,-367.19,-283.24,-255.88
1756456625.2327087,-324.82,-373.9,-304.97,-366.39,-283.51,-255.88
1756456625.2371433,-325.35,-373.36,-304.97,-366.66,-284.58,-255.35
1756456625.2415817,-324.55,-374.44,-304.16,-366.66,-283.51,-255.61
1756456625.2449582,-325.08,-374.17,-303.63,-366.39,-283.24,-255.88
1756456625.2493951,-324.82,-373.9,-303.63,-366.39,-283.78,-255.88
1756456625.2527745,-325.08,-374.17,-304.16,-367.19,-283.51,-255.35
1756456625.257212,-324.82,-373.9,-304.43,-367.46,-283.78,-255.88
1756456625.260589,-324.55,-374.17,-303.36,-366.66,-284.31,-256.42
1756456625.2650251,-325.35,-374.7,-303.63,-366.66,-284.05,-256.42
1756456625.2694643,-324.55,-375.24,-304.7,-366.66,-284.85,-256.15
1756456625.272841,-325.08,-374.7,-303.89,-366.66,-283.51,-255.35
1756456625.2772758,-325.62,-374.17,-303.36,-367.73,-283.51,-254.81
1756456625.280651,-325.62,-374.17,-304.16,-366.66,-283.51,-255.88
1756456625.2850845,-325.35,-374.17,-304.16,-366.66,-284.05,-255.88
1756456625.2895231,-326.42,-374.7,-303.63,-366.12,-284.05,-255.61
1756456625.2928998,-326.16,-374.17,-303.63,-365.85,-283.24,-255.35
1756456625.297334,-325.35,-373.9,-304.16,-366.66,-282.97,-254.81
1756456625.3007104,-325.62,-374.17,-304.43,-366.39,-283.51,-254.54
1756456625.3051436,-325.62,-374.17,-304.43,-366.93,-283.51,-256.15
1756456625.309582,-325.35,-373.9,-304.43,-366.66,-283.51,-255.08
1756456625.3129566,-324.82,-374.17,-303.63,-366.12,-284.05,-255.88
1756456625.3173957,-325.08,-373.9,-303.89,-366.66,-284.05,-255.88
1756456625.320776,-324.82,-374.17,-304.16,-366.66,-283.24,-255.88
1756456625.3252273,-324.82,-374.44,-303.89,-366.66,-283.78,-256.42
1756456625.328605,-325.35,-373.36,-304.16,-366.39,-282.97,-256.15
1756456625.333056,-325.62,-373.36,-304.16,-366.93,-282.97,-256.69
1756456625.3374925,-326.42,-375.24,-304.43,-366.39,-283.78,-256.15
1756456625.3408694,-325.62,-374.17,-303.63,-366.39,-283.78,-255.61
1756456625.345304,-325.35,-374.17,-303.63,-366.39,-284.05,-255.88
1756456625.3486812,-325.62,-374.44,-303.63,-366.93,-283.78,-255.88
1756456625.35312,-325.89,-373.36,-303.89,-367.19,-283.51,-256.15
1756456625.3575592,-325.62,-373.36,-302.82,-366.93,-283.51,-255.35
1756456625.3609357,-325.08,-374.7,-303.63,-366.39,-283.78,-255.35
1756456625.365379,-324.55,-375.51,-303.36,-366.66,-283.51,-255.35
1756456625.3687546,-325.08,-374.97,-302.82,-365.85,-284.31,-255.35
1756456625.3731947,-325.89,-374.17,-303.89,-367.19,-284.05,-255.61
1756456625.3776343,-325.62,-373.9,-303.09,-366.66,-282.7,-255.08
1756456625.3810115,-325.35,-373.9,-304.16,-365.85,-282.97,-255.35
1756456625.3854487,-325.62,-374.17,-304.7,-366.39,-283.24,-255.61
1756456625.3888261,-325.62,-374.17,-304.16,-366.93,-282.97,-255.35
1756456625.393266,-325.89,-374.17,-303.09,-366.93,-283.24,-254.81
1756456625.3966439,-325.62,-373.9,-303.36,-367.19,-284.05,-256.42
1756456625.4010777,-325.35,-374.44,-303.63,-366.66,-284.58,-256.69
1756456625.405517,-325.35,-374.7,-303.89,-366.66,-283.78,-255.88
1756456625.408894,-325.35,-374.17,-304.16,-366.66,-283.51,-255.08
1756456625.4133313,-325.35,-374.44,-304.16,-366.93,-282.97,-255.61
1756456625.4167063,-325.35,-374.97,-304.97,-366.93,-283.24,-255.08
1756456625.4211404,-325.35,-375.24,-304.16,-366.39,-282.97,-255.08
1756456625.425581,-325.89,-374.17,-303.63,-365.85,-284.05,-255.35
1756456625.4289591,-325.89,-373.9,-304.16,-366.66,-284.31,-255.35
1756456625.4334023,-326.42,-373.9,-304.16,-366.39,-284.31,-255.88
1756456625.436788,-325.89,-375.24,-304.43,-366.12,-283.78,-256.42
1756456625.441225,-325.62,-374.17,-304.16,-366.39,-284.05,-254.81
1756456625.4456658,-324.55,-373.9,-303.63,-367.19,-284.05,-254.81
1756456625.4490433,-325.08,-373.9,-303.63,-366.66,-282.97,-254.81
1756456625.4534838,-325.89,-373.36,-303.09,-366.66,-283.51,-255.35
1756456625.4568596,-324.82,-374.17,-304.16,-366.66,-283.51,-255.88
1756456625.4612951,-325.62,-374.17,-304.16,-366.39,-283.78,-254.81
1756456625.4657347,-326.16,-374.97,-304.43,-366.66,-282.97,-254.81
1756456625.4691112,-325.89,-374.97,-303.63,-366.66,-283.78,-254.81
1756456625.4735498,-325.35,-374.17,-303.09,-366.93,-284.31,-255.35
1756456625.4769273,-325.62,-374.17,-302.82,-366.39,-284.58,-254.81
1756456625.481362,-325.62,-373.63,-303.09,-365.32,-283.51,-255.61
1756456625.4847393,-324.82,-373.9,-303.63,-365.85,-282.97,-256.15
1756456625.489178,-326.42,-373.36,-304.16,-366.66,-283.51,-256.15
1756456625.4936166,-325.08,-373.1,-303.09,-367.19,-283.24,-256.42
1756456625.4969933,-325.35,-373.36,-302.82,-366.93,-284.31,-255.88
1756456625.5014343,-325.89,-374.44,-303.09,-366.12,-283.24,-255.61
1756456625.5048096,-325.35,-374.17,-302.82,-366.93,-283.51,-255.35
1756456625.5092487,-325.08,-373.36,-303.63,-366.66,-284.05,-255.88
1756456625.5136876,-325.62,-373.9,-303.89,-367.46,-283.51,-255.35
1756456625.5170603,-325.62,-375.24,-304.16,-368.0,-282.97,-254.54
1756456625.5214999,-325.35,-374.44,-304.16,-366.66,-283.24,-254.81
1756456625.5248775,-326.16,-373.63,-303.89,-367.46,-284.05,-255.08
1756456625.5293162,-325.62,-374.7,-302.55,-367.19,-283.24,-255.61
1756456625.5337548,-325.08,-374.97,-303.09,-366.12,-284.05,-255.35
1756456625.5371358,-325.89,-374.17,-303.63,-366.93,-283.24,-255.61
1756456625.5415769,-325.08,-374.7,-303.63,-366.66,-282.97,-255.88
1756456625.5449538,-325.62,-374.7,-304.43,-367.19,-284.05,-256.15
1756456625.5493896,-325.62,-374.7,-303.36,-367.46,-284.05,-255.88
1756456625.5527632,-325.08,-374.44,-304.16,-366.39,-284.05,-256.15
1756456625.5572014,-325.62,-373.1,-304.43,-366.93,-283.51,-255.08
1756456625.5616398,-325.08,-373.36,-304.43,-367.19,-283.24,-255.88
1756456625.565016,-325.62,-373.9,-304.43,-366.39,-283.24,-256.42
1756456625.569453,-326.42,-375.24,-304.43,-366.39,-283.24,-255.88
1756456625.57283,-325.89,-374.17,-303.63,-366.93,-282.7,-255.35
1756456625.5772643,-325.08,-374.44,-303.09,-366.66,-283.24,-255.88
1756456625.5817025,-324.82,-373.9,-303.36,-366.66,-283.51,-255.88
1756456625.5850737,-325.62,-374.7,-303.09,-366.66,-283.78,-255.35
1756456625.589512,-325.08,-373.9,-303.63,-366.39,-283.24,-255.61
1756456625.5928886,-325.62,-373.9,-304.16,-366.12,-284.05,-256.15
1756456625.5973263,-325.62,-373.63,-304.43,-366.12,-284.05,-256.15
1756456625.6017623,-325.89,-373.63,-303.09,-367.19,-282.7,-255.35
1756456625.6051345,-325.62,-373.36,-303.09,-365.59,-283.51,-255.35
1756456625.6095726,-324.82,-373.36,-304.16,-365.32,-283.78,-256.15
1756456625.6129498,-325.35,-374.44,-303.63,-365.85,-283.51,-255.61
1756456625.617386,-324.55,-374.17,-303.89,-366.66,-284.85,-256.15
1756456625.6218247,-324.82,-374.7,-304.16,-366.93,-284.05,-256.15
1756456625.625201,-325.62,-374.17,-303.63,-365.85,-282.7,-255.61
1756456625.6296377,-325.89,-373.9,-304.43,-366.39,-282.97,-255.35
1756456625.6329827,-326.42,-374.7,-304.43,-367.46,-284.85,-255.88
1756456625.6374176,-325.89,-375.24,-304.97,-367.46,-284.05,-256.15
1756456625.640794,-325.62,-375.24,-304.43,-367.19,-282.17,-255.08
1756456625.6452284,-326.42,-374.44,-304.16,-367.19,-282.97,-255.35
1756456625.649665,-325.89,-373.9,-304.43,-366.39,-283.51,-256.15
1756456625.6530411,-325.89,-373.9,-303.63,-366.12,-283.24,-255.61
1756456625.6574798,-325.89,-373.9,-303.89,-366.66,-282.97,-254.81
1756456625.6608562,-325.08,-373.9,-304.43,-366.39,-283.51,-255.08
1756456625.6652882,-324.82,-374.17,-304.16,-366.39,-282.7,-254.81
1756456625.6697266,-326.16,-374.17,-304.16,-366.39,-283.51,-255.88
1756456625.6731033,-326.42,-374.7,-304.43,-366.66,-284.05,-255.61
1756456625.677541,-325.89,-374.17,-304.16,-366.39,-283.51,-255.61
1756456625.6809156,-325.35,-374.17,-303.63,-366.12,-283.24,-255.35
1756456625.68535,-325.62,-373.9,-303.63,-366.66,-284.05,-255.88
1756456625.6897883,-324.55,-374.17,-303.09,-366.66,-284.05,-256.15
1756456625.6931608,-325.08,-373.9,-303.36,-366.93,-283.51,-255.61
1756456625.6975994,-326.42,-374.17,-303.63,-366.12,-284.58,-256.69
1756456625.700976,-326.16,-373.9,-303.63,-366.66,-284.05,-255.88
1756456625.70541,-326.96,-374.17,-303.09,-366.66,-283.78,-255.61
1756456625.7098484,-326.16,-373.9,-303.09,-365.85,-283.24,-255.88
1756456625.7132182,-325.62,-374.44,-303.09,-367.19,-282.97,-254.81
1756456625.7176576,-325.08,-373.9,-303.63,-366.66,-284.05,-256.15
1756456625.7210345,-325.89,-374.17,-303.89,-366.66,-282.97,-256.15
1756456625.7254725,-326.42,-374.44,-304.16,-366.66,-282.97,-256.42
1756456625.7288475,-325.89,-373.9,-304.16,-367.19,-283.78,-256.15
1756456625.7332823,-325.89,-373.9,-304.43,-366.66,-282.97,-255.88
1756456625.73772,-325.08,-373.9,-304.43,-367.19,-283.51,-256.42
1756456625.7410965,-325.35,-374.17,-304.16,-366.66,-283.51,-255.88
1756456625.745535,-325.89,-374.17,-303.63,-366.66,-283.51,-255.88
1756456625.7489402,-325.08,-374.17,-303.63,-366.12,-282.7,-255.61
1756456625.7533867,-325.35,-374.17,-304.16,-366.66,-283.51,-254.81
1756456625.7578247,-325.62,-374.97,-303.63,-366.93,-283.51,-255.35
1756456625.7611978,-326.16,-373.9,-304.16,-366.66,-283.78,-255.88
1756456625.7656372,-326.69,-374.17,-303.09,-366.66,-282.97,-255.88
1756456625.7690146,-325.62,-374.17,-303.09,-366.66,-283.24,-256.42
1756456625.7734542,-325.08,-374.97,-303.63,-366.93,-283.78,-255.88
1756456625.7778935,-326.16,-374.7,-303.09,-366.66,-284.31,-254.81
1756456625.7856917,-325.62,-373.1,-303.09,-367.46,-282.97,-255.35
1756456625.7890606,-325.62,-374.17,-303.89,-366.39,-283.51,-255.35
1756456625.7934992,-325.89,-374.7,-303.63,-366.39,-282.97,-256.15
1756456625.797944,-326.42,-374.97,-303.63,-366.66,-282.7,-256.42
1756456625.8057458,-325.08,-373.9,-304.16,-366.93,-283.51,-255.35
1756456625.809124,-325.89,-374.44,-303.89,-368.0,-284.05,-256.15
1756456625.8135636,-325.62,-373.36,-303.36,-368.0,-283.51,-255.88
1756456625.8169472,-325.89,-373.9,-303.63,-366.93,-283.51,-256.15
1756456625.8214028,-325.62,-373.63,-304.43,-367.73,-284.05,-255.61
1756456625.8336768,-325.35,-373.9,-304.16,-366.39,-282.97,-256.69
1756456625.8370545,-325.08,-374.7,-303.89,-366.12,-282.97,-255.35
1756456625.8414948,-325.62,-374.44,-303.63,-366.12,-283.78,-255.35
1756456625.845942,-325.62,-374.17,-303.63,-366.66,-284.05,-256.96
1756456625.8616903,-325.62,-373.36,-303.09,-366.39,-283.78,-255.35
1756456625.8651133,-325.08,-373.36,-303.09,-366.66,-284.05,-256.15
1756456625.8695712,-325.08,-373.63,-303.36,-366.12,-283.78,-256.69
1756456625.872954,-325.89,-374.17,-303.36,-366.93,-282.97,-256.69
1756456625.8773885,-326.42,-373.36,-303.63,-366.39,-283.78,-255.35
1756456625.88969,-325.62,-374.44,-304.43,-366.93,-283.78,-255.61
1756456625.8930671,-326.42,-374.17,-305.24,-366.66,-284.31,-255.61
1756456625.8975058,-325.89,-374.44,-303.63,-366.66,-283.78,-255.88
1756456625.9019446,-325.08,-374.17,-303.63,-367.73,-283.51,-255.61
1756456625.9097528,-325.62,-374.17,-303.63,-366.66,-282.97,-256.15
1756456625.9131303,-324.82,-374.17,-304.16,-366.66,-283.51,-255.61
1756456625.9175725,-325.62,-374.17,-303.63,-366.66,-283.51,-255.35
1756456625.9220147,-325.89,-373.9,-303.63,-366.66,-283.51,-255.08
1756456625.92988,-325.62,-374.7,-304.16,-367.19,-283.51,-255.88
1756456625.9376779,-325.89,-374.17,-304.16,-366.66,-284.05,-255.08
1756456625.9410527,-325.89,-374.17,-303.89,-367.19,-283.78,-255.08
1756456625.9454932,-325.62,-373.63,-303.09,-366.66,-284.31,-255.08
1756456625.9499328,-324.55,-374.17,-304.16,-366.93,-283.51,-255.35
1756456625.9577355,-326.69,-374.7,-303.89,-366.66,-283.78,-255.35
1756456625.9655354,-325.35,-373.63,-304.16,-366.66,-282.44,-255.35
1756456625.9699748,-325.35,-373.36,-303.63,-367.19,-282.7,-255.88
1756456625.9777737,-325.62,-373.36,-304.16,-367.19,-282.7,-256.69
1756456625.9855676,-325.35,-375.24,-304.97,-366.93,-283.51,-255.08
1756456625.9900057,-325.35,-374.44,-303.63,-367.19,-282.97,-255.88
1756456625.9978056,-325.35,-374.17,-304.43,-366.66,-283.51,-255.35
1756456626.0056071,-325.35,-373.9,-304.16,-366.12,-283.51,-256.15
1756456626.010041,-325.08,-374.44,-303.63,-366.66,-283.51,-255.35
1756456626.01785,-325.08,-374.7,-304.16,-366.66,-284.05,-255.88
1756456626.0256472,-325.35,-374.44,-304.43,-367.46,-283.24,-255.35
1756456626.029024,-324.82,-373.36,-303.63,-367.19,-282.97,-255.35
1756456626.0334635,-325.08,-373.63,-302.28,-366.93,-283.51,-256.69
1756456626.037903,-325.08,-373.36,-302.82,-366.39,-282.97,-256.69
1756456626.053513,-325.08,-374.7,-303.63,-365.85,-283.51,-255.35
1756456626.0579531,-325.08,-375.24,-304.7,-366.66,-284.05,-255.35
1756456626.0657516,-325.08,-374.44,-304.43,-367.19,-284.05,-255.35
1756456626.0735815,-325.89,-374.17,-304.7,-366.66,-282.7,-255.88
1756456626.078036,-326.42,-373.63,-303.63,-366.66,-282.97,-255.35
1756456626.0858371,-325.62,-374.17,-304.43,-366.93,-282.97,-255.08
1756456626.098082,-326.42,-374.44,-303.89,-366.66,-282.97,-255.88
1756456626.105926,-325.62,-374.17,-303.09,-366.93,-284.05,-255.88
1756456626.1137254,-325.08,-373.36,-304.16,-368.0,-282.97,-255.61
1756456626.1215408,-324.82,-373.9,-303.09,-366.93,-283.24,-254.81
1756456626.1259794,-325.08,-374.17,-303.36,-367.46,-282.97,-255.61
1756456626.1337817,-325.35,-374.17,-304.7,-367.46,-283.51,-255.35
1756456626.1415768,-325.08,-373.63,-304.43,-365.85,-284.05,-255.35
1756456626.1460137,-326.16,-373.63,-304.43,-366.39,-282.97,-255.35
1756456626.1538155,-325.35,-374.97,-303.89,-366.12,-282.97,-255.88
1756456626.1660511,-324.55,-373.9,-303.63,-367.19,-284.05,-255.88
1756456626.173854,-325.89,-373.9,-304.16,-366.12,-283.51,-255.88
1756456626.1816554,-325.89,-374.7,-303.36,-366.66,-283.51,-255.88
1756456626.1860948,-325.89,-373.9,-303.63,-366.12,-283.51,-255.61
1756456626.1939692,-325.62,-373.9,-304.16,-366.12,-284.05,-256.15
1756456626.2017658,-325.08,-374.17,-303.63,-366.66,-283.24,-255.08
1756456626.2095602,-326.42,-374.44,-304.16,-366.39,-283.51,-255.35
1756456626.2139988,-326.42,-373.36,-303.09,-366.66,-284.05,-255.35
1756456626.2217999,-325.62,-374.17,-304.7,-367.19,-284.05,-255.61
1756456626.2296002,-325.89,-374.17,-304.97,-366.93,-283.51,-256.15
1756456626.2340336,-325.89,-374.44,-303.63,-366.66,-283.51,-255.61
1756456626.2418342,-326.69,-374.44,-303.36,-366.66,-283.24,-255.88
1756456626.2496314,-326.16,-373.9,-303.63,-366.93,-283.51,-255.88
1756456626.2540646,-325.89,-374.7,-304.16,-367.73,-283.78,-256.42
1756456626.2618642,-325.62,-374.17,-303.89,-366.66,-283.78,-256.15
1756456626.269662,-325.89,-373.9,-303.63,-366.93,-283.24,-255.08
1756456626.2741218,-325.08,-374.7,-304.16,-366.12,-284.05,-255.35
1756456626.2819297,-325.35,-374.17,-303.89,-367.19,-284.05,-255.88
1756456626.2897313,-325.08,-374.44,-303.89,-366.39,-284.31,-254.81
1756456626.2941833,-325.62,-374.7,-303.36,-366.66,-283.51,-255.88
1756456626.2975636,-325.62,-373.63,-303.89,-366.93,-283.24,-255.88
1756456626.3020039,-325.62,-374.44,-304.16,-365.85,-283.51,-255.35
1756456626.3098054,-325.35,-374.7,-304.7,-366.12,-284.31,-256.15
1756456626.3142426,-325.89,-374.17,-303.63,-366.66,-284.05,-255.88
1756456626.31762,-326.42,-374.17,-303.63,-366.93,-283.78,-255.35
1756456626.322073,-325.62,-374.17,-303.89,-366.66,-284.05,-255.35
1756456626.3298786,-325.08,-374.17,-303.63,-366.93,-282.7,-256.15
1756456626.3376787,-325.08,-374.17,-304.16,-367.19,-284.05,-254.81
1756456626.3421154,-325.89,-373.36,-303.63,-367.19,-283.51,-254.81
1756456626.3454936,-325.62,-373.36,-303.63,-366.12,-283.78,-255.88
1756456626.349932,-325.62,-373.36,-304.16,-366.66,-282.97,-256.69
1756456626.357734,-325.89,-374.17,-304.16,-367.19,-283.51,-256.15
1756456626.3621736,-326.16,-373.9,-304.43,-367.19,-282.97,-255.88
1756456626.365551,-325.89,-374.17,-303.63,-366.39,-282.97,-255.35
1756456626.3699923,-325.62,-374.97,-303.89,-365.32,-283.78,-256.69
1756456626.377796,-325.89,-374.17,-303.63,-366.12,-284.58,-256.42
1756456626.3822362,-325.08,-373.36,-303.36,-365.85,-283.51,-256.42
1756456626.3856142,-325.62,-373.36,-303.63,-365.59,-284.31,-255.88
1756456626.3900461,-326.42,-372.83,-303.63,-366.12,-283.78,-255.35
1756456626.3978765,-326.42,-374.7,-304.43,-367.19,-284.05,-255.35
1756456626.4056728,-325.62,-373.9,-304.16,-367.19,-283.51,-255.88
1756456626.4101117,-326.16,-373.63,-303.36,-367.19,-282.97,-255.88
1756456626.4134889,-325.62,-373.63,-303.36,-366.66,-283.51,-256.69
1756456626.4179282,-324.55,-374.7,-303.09,-366.66,-282.97,-255.88
1756456626.4257655,-325.62,-374.7,-303.63,-367.73,-282.97,-255.35
1756456626.430202,-325.89,-374.44,-304.16,-367.46,-283.51,-255.88
1756456626.433582,-325.08,-374.44,-304.43,-366.93,-283.78,-255.35
1756456626.4380198,-324.55,-374.44,-304.43,-366.66,-282.97,-256.15
1756456626.4413977,-324.82,-374.7,-303.63,-366.66,-283.51,-256.15
1756456626.4458334,-324.82,-374.17,-303.89,-366.66,-283.24,-255.61
1756456626.4502685,-324.82,-373.63,-303.63,-365.85,-282.97,-255.88
1756456626.4536452,-324.55,-373.9,-303.36,-366.12,-283.51,-255.88
1756456626.4580858,-325.62,-374.97,-303.63,-366.66,-283.24,-255.08
1756456626.4614627,-325.62,-374.7,-304.97,-366.93,-282.17,-255.08
1756456626.4659019,-325.89,-373.9,-303.89,-367.46,-283.51,-254.81
1756456626.470338,-324.82,-373.36,-303.63,-367.19,-284.05,-255.35
1756456626.4737177,-325.08,-373.9,-303.63,-366.93,-283.51,-255.61
1756456626.4781554,-325.89,-374.7,-303.63,-367.19,-283.78,-255.35
1756456626.481532,-325.62,-374.44,-304.16,-367.46,-283.78,-255.35
1756456626.4859722,-325.89,-373.9,-303.63,-367.19,-282.7,-255.88
1756456626.48935,-325.62,-374.7,-303.09,-367.46,-283.24,-254.81
1756456626.4937873,-325.35,-374.17,-303.09,-367.19,-284.31,-254.54
1756456626.4982262,-325.62,-374.44,-302.82,-367.19,-284.31,-255.35
1756456626.5016026,-325.89,-374.44,-302.82,-366.39,-282.7,-255.88
1756456626.5060358,-325.62,-374.44,-303.63,-366.39,-284.05,-256.15
1756456626.509414,-325.35,-375.24,-304.16,-366.93,-284.05,-256.96
1756456626.513854,-325.08,-374.17,-303.63,-366.12,-283.24,-256.15
1756456626.5182936,-325.62,-373.63,-302.82,-365.85,-282.97,-255.61
1756456626.5216722,-325.62,-374.17,-303.63,-367.19,-282.97,-255.35
1756456626.526107,-325.89,-375.24,-304.16,-367.73,-283.24,-255.35
1756456626.5294864,-325.89,-374.7,-304.16,-367.19,-284.31,-255.88
1756456626.5339384,-325.62,-374.97,-304.16,-367.19,-283.51,-256.15
1756456626.538378,-326.42,-375.24,-303.89,-366.93,-283.24,-255.35
1756456626.5417538,-325.89,-373.9,-303.36,-366.66,-283.24,-255.88
